"ACCOUNT:","IVE001 - ST IVES"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","2879.99"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","DOCUMENT NUMBER"
"YEAR:","CURRENT"
"INCLUDE:","UD PAYMENTS, UD CHEQUES, CREDIT CLAIMS"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"84","11","00048921","Invoice","23/01/2026","","DN#21662","00012956","ST IVES","8639.97","-164887.26"
"85","11","00048922","Invoice","23/01/2026","","DN#21662- EMPTY","00012957","ST IVES","7245.00","-157642.26"
"86","12","00049211","Invoice","12/02/2026","","DN#21249","00013104","ST IVES","4319.99","-153322.27"
"87","12","00049212","Invoice","12/02/2026","","DN#21249-EMPTY","00013105","ST IVES","3622.50","-149699.77"
"88","12","00049257","Invoice","13/02/2026","","DN#21543","","ST IVES","4319.99","-145379.78"
"89","12","00049258","Invoice","16/02/2026","","DN#21543-EMPTY","","ST IVES","3622.50","-141757.28"
"90","12","00049476","Invoice","27/02/2026","","DN=21805","00013295","ST IVES","7199.98","-134557.30"
"91","12","00049477","Invoice","27/02/2026","","DN=21805-EMPTY","00013296","ST IVES","6037.50","-128519.80"
"92","13","00049659","Invoice","10/03/2026","","DN#21824","00013403","ST IVES","7199.98","-121319.82"
"93","13","00049660","Invoice","10/03/2026","","DN#21824-EMPTY","00013404","ST IVES","6037.50","-115282.32"
"94","13","00049889","Invoice","24/03/2026","","DN-22150","00013512","ST IVES","7199.98","-108082.34"
"95","13","00049890","Invoice","24/03/2026","","DN-22150-EMPTY","00013513","ST IVES","6037.50","-102044.84"
"96","14","00050242","Invoice","15/04/2026","","DN-22321","00013702","ST IVES","7199.98","-94844.86"
"97","14","00050243","Invoice","15/04/2026","","DN-22321-EMPTY","00013703","ST IVES","6037.50","-88807.36"
"98","14","00050432","Invoice","29/04/2026","","DN-21883-EMPTY","00013785","ST IVES","6037.50","-82769.86"
"99","14","00050434","Invoice","29/04/2026","","DN-21883","00013784","ST IVES","7199.98","-75569.88"
"100","14","00050471","Invoice","30/04/2026","","DN#22358","","ST IVES","7199.98","-68369.90"
"101","14","00050472","Invoice","30/04/2026","","DN#22358-EMPTY","","ST IVES","6037.50","-62332.40"
"102","15","00050687","Invoice","15/05/2026","","DN#22711","","ST IVES","8639.97","-53692.43"
"103","15","00050688","Invoice","15/05/2026","","DN#22711-EMPTY","","ST IVES","7245.00","-46447.43"
"104","16","00051036","Invoice","04/06/2026","","DN#22627","","ST IVES","4319.99","-42127.44"
"105","16","00051291","Invoice","18/06/2026","","DN#22912","","ST IVES","10079.97","-32047.47"
"106","16","00051292","Invoice","18/06/2026","","DN#22912-EMPTIES","","ST IVES","8452.50","-23594.97"
"107","17","00051603","Invoice","04/07/2026","","","","ST IVES","7199.98","-16394.99"
"108","17","00051604","Invoice","04/07/2026","","DN#22677=EMPTY","","ST IVES","6037.50","-10357.49"
"109","17","00051844","Invoice","15/07/2026","","DN#22821","","ST IVES","7199.98","-3157.51"
"110","17","00051845","Invoice","15/07/2026","","DN#22821=EMPTIES","","ST IVES","6037.50","2879.99"
"TOTAL TRANSACTIONS: 2879.99","","","","","","","","","",""
