"ACCOUNT:","WO0001 - L3 CASH AND CARRY"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","88768.73"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","2024 FEBRUARY"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"63","06","00023485","Invoice","16/08/2023","","D/N 6217 EMPTIES","00006313","L3 CASH AND CARRY","10350.00","77150.15"
"64","06","00023749","Payment","28/08/2023","","TRANSF | STAT 93","","L3 CASH AND CARRY","-7872.90","69277.25"
"65","06","00023978","Invoice","31/08/2023","","D/N 6375","00006474","L3 CASH AND CARRY","7790.25","77067.50"
"66","06","00023979","Invoice","31/08/2023","","D/N 6375 EMPTIES","","L3 CASH AND CARRY","8625.00","85692.50"
"67","06","00006061","Crd Note","01/09/2023","","D/N 6375 EMPTIES","","L3 CASH AND CARRY","-8625.00","77067.50"
"68","07","00024140","Payment","11/09/2023","","TRANSF | STAT 94","","L3 CASH AND CARRY","-7790.25","69277.25"
"69","07","00006213","Crd Note","13/09/2023","","D/N 6517 EMPTIES","","L3 CASH AND CARRY","-5175.00","64102.25"
"70","07","00024438","Invoice","13/09/2023","","D/N 6517","00006592","L3 CASH AND CARRY","5841.65","69943.90"
"71","07","00024439","Invoice","13/09/2023","","D/N 6517 EMPTIES","","L3 CASH AND CARRY","5175.00","75118.90"
"72","07","00024501","Payment","26/09/2023","","TRANSF | STAT 94","","L3 CASH AND CARRY","-5842.00","69276.90"
"73","07","00006337","Crd Note","27/09/2023","","D/N 6558 EMPTIES","","L3 CASH AND CARRY","-17940.00","51336.90"
"74","07","00024846","Invoice","27/09/2023","","D/N 6558","00006714","L3 CASH AND CARRY","11111.53","62448.43"
"75","07","00024847","Invoice","27/09/2023","","D/N 6558 EMPTIES","00006715","L3 CASH AND CARRY","13110.00","75558.43"
"76","08","00024942","Payment","09/10/2023","","TRANSF | STAT 95","","DISCOUNT ALLOWED","-0.53","75557.90"
"77","08","00024942","Payment","09/10/2023","","TRANSF | STAT 95","","L3 CASH AND CARRY","-11111.00","64446.90"
"78","08","00025364","Invoice","11/10/2023","","D/N 6275","00006837","L3 CASH AND CARRY","12537.29","76984.19"
"79","08","00006618","Crd Note","26/10/2023","","PRICE","","L3 CASH AND CARRY","-7449.76","69534.43"
"80","08","00025859","Invoice","26/10/2023","","D/N 6740","00006927","L3 CASH AND CARRY","7449.75","76984.18"
"81","08","00025868","Invoice","26/10/2023","","D/N 6740","","L3 CASH AND CARRY","7225.13","84209.31"
"82","09","00026092","Payment","07/11/2023","","TRANSF | STAT 96","","L3 CASH AND CARRY","-12537.00","71672.31"
"83","09","00026425","Invoice","09/11/2023","","D/N 6786","00007029","L3 CASH AND CARRY","11182.45","82854.76"
"84","10","00026187","Payment","16/11/2023","","TRANSF | STAT 97","","L3 CASH AND CARRY","-11185.00","71669.76"
"85","09","00026270","Payment","17/11/2023","","TRANSF | STAT 96","","DISCOUNT ALLOWED","-0.13","71669.63"
"86","09","00026270","Payment","17/11/2023","","TRANSF | STAT 96","","L3 CASH AND CARRY","-7225.00","64444.63"
"87","09","00026674","Invoice","17/11/2023","","D/N 7022","00007071","L3 CASH AND CARRY","11946.82","76391.45"
"88","09","00026841","Invoice","21/11/2023","","D/N 7036","00007095","L3 CASH AND CARRY","8357.45","84748.90"
"89","09","00026846","Invoice","21/11/2023","","D/N 7036","","L3 CASH AND CARRY","8351.46","93100.36"
"90","09","00006892","Crd Note","22/11/2023","","PRICE","","L3 CASH AND CARRY","-8357.57","84742.79"
"91","09","00026514","Payment","28/11/2023","","TRANSF | STAT 96","","L3 CASH AND CARRY","-11947.00","72795.79"
"92","10","00026663","Payment","04/12/2023","","TRANSF | STAT 97","","DISCOUNT ALLOWED","-0.46","72795.33"
"93","10","00026663","Payment","04/12/2023","","TRANSF | STAT 97","","L3 CASH AND CARRY","-8351.00","64444.33"
"94","10","00027272","Invoice","05/12/2023","","D/N 7080","00007163","L3 CASH AND CARRY","7643.70","72088.03"
"95","10","00027474","Payment","16/12/2023","","TRANSF | STAT 97","","L3 CASH AND CARRY","-7644.00","64444.03"
"96","10","00027787","Invoice","19/12/2023","","D/N 7139","","L3 CASH AND CARRY","11334.40","75778.43"
"97","10","00027475","Payment","28/12/2023","","TRANSF | STAT 97","","L3 CASH AND CARRY","-11334.00","64444.43"
