"ACCOUNT:","WO0001 - L3 CASH AND CARRY"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","88768.73"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","2025 MARCH"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"73","11","00011828","Crd Note","06/02/2025","","DN#10474-EMPTY","","L3 CASH AND CARRY","-21965.00","6826.38"
"74","11","00040478","Invoice","06/02/2025","","DN#10474","00010387","L3 CASH AND CARRY","13154.91","19981.29"
"75","11","00040479","Invoice","06/02/2025","","DN#10474-EMPTY","","L3 CASH AND CARRY","22137.50","42118.79"
"76","11","00036787","Payment","14/02/2025","","TRANSF | STAT 111","","L3 CASH AND CARRY","-13155.00","28963.79"
"77","11","00040727","Invoice","14/02/2025","","DN#11690","00010507","L3 CASH AND CARRY","12989.39","41953.18"
"78","11","00040728","Invoice","14/02/2025","","DN#11690-EMPTY","","L3 CASH AND CARRY","21562.50","63515.68"
"79","11","00011896","Crd Note","15/02/2025","","DN#11690","","L3 CASH AND CARRY","-12989.39","50526.29"
"80","11","00011897","Crd Note","15/02/2025","","DN#11690-EMPTY","","L3 CASH AND CARRY","-21562.50","28963.79"
"81","11","00040734","Invoice","15/02/2025","","DN#11691","00010508","L3 CASH AND CARRY","15001.82","43965.61"
"82","11","00040735","Invoice","15/02/2025","","DN#11691-EMPTY","","L3 CASH AND CARRY","24207.50","68173.11"
"83","11","00011903","Crd Note","17/02/2025","","DN#11691-EMPTY","","L3 CASH AND CARRY","-24207.50","43965.61"
"84","11","00036969","Payment","22/02/2025","","TRANSF | STAT 111","","L3 CASH AND CARRY","-15002.00","28963.61"
"85","11","00011980","Crd Note","28/02/2025","","DN#10502-EMPTY","","L3 CASH AND CARRY","-24667.50","4296.11"
"86","11","00041067","Invoice","28/02/2025","","DN#10502","00010612","L3 CASH AND CARRY","15306.73","19602.84"
"87","11","00041068","Invoice","28/02/2025","","DN#10502-EMPTY","","L3 CASH AND CARRY","24322.50","43925.34"
"TOTAL TRANSACTIONS: 43925.34","","","","","","","","","",""
