doc_no,erp_amount,db_amount,max_date,payment_amount,max_date_payment,total_db,tx_date,diff
24977,0.0,3662.75,2023-09-29,0.0,,3662.75,2023-09-29,-3662.75
25020,0.0,5175.0,2023-10-01,0.0,,5175.0,2023-10-01,-5175.0
25019,0.0,3071.19,2023-10-01,0.0,,3071.19,2023-10-01,-3071.19
24745,0.0,0.0,,-3700.0,2023-10-01,-3700.0,2023-10-01,3700.0
6396,0.0,-5175.0,2023-10-01,0.0,,-5175.0,2023-10-01,5175.0
24810,0.0,0.0,,-3030.0,2023-10-03,-3030.0,2023-10-03,3030.0
25146,0.0,5118.73,2023-10-04,0.0,,5118.73,2023-10-04,-5118.73
25147,0.0,4140.0,2023-10-04,0.0,,4140.0,2023-10-04,-4140.0
6430,0.0,-4140.0,2023-10-05,0.0,,-4140.0,2023-10-05,4140.0
25233,0.0,4809.55,2023-10-06,0.0,,4809.55,2023-10-06,-4809.55
6450,0.0,-3450.0,2023-10-06,0.0,,-3450.0,2023-10-06,3450.0
24929,0.0,0.0,,-5118.2,2023-10-06,-5118.2,2023-10-06,5118.2
25234,0.0,3450.0,2023-10-06,0.0,,3450.0,2023-10-06,-3450.0
25360,0.0,8049.22,2023-10-10,0.0,,8049.22,2023-10-10,-8049.22
25079,0.0,0.0,,-4810.0,2023-10-12,-4810.0,2023-10-12,4810.0
25451,0.0,1420.4499,2023-10-12,0.0,,1420.45,2023-10-12,-1420.45
25479,0.0,6479.2002,2023-10-13,0.0,,6479.2,2023-10-13,-6479.2
25131,0.0,0.0,,-1420.5,2023-10-13,-1420.5,2023-10-13,1420.5
25276,0.0,0.0,,-8049.0,2023-10-18,-8049.0,2023-10-18,8049.0
25641,0.0,7924.5696,2023-10-18,0.0,,7924.57,2023-10-18,-7924.57
25256,0.0,0.0,,-6480.0,2023-10-18,-6480.0,2023-10-18,6480.0
25428,0.0,0.0,,-7925.0,2023-10-23,-7925.0,2023-10-23,7925.0
25802,0.0,4635.12,2023-10-23,0.0,,4635.12,2023-10-23,-4635.12
25873,0.0,6578.8896,2023-10-26,0.0,,6578.89,2023-10-26,-6578.89
25471,0.0,0.0,,-4640.0,2023-10-26,-4640.0,2023-10-26,4640.0
25470,0.0,0.0,,-4638.05,2023-10-26,-4638.05,2023-10-26,4638.05
25961,0.0,5831.28,2023-10-29,0.0,,5831.28,2023-10-29,-5831.28
25552,0.0,0.0,,-5830.0,2023-10-29,-5830.0,2023-10-29,5830.0
25597,0.0,0.0,,-250.0,2023-10-30,-250.0,2023-10-30,250.0
25624,0.0,0.0,,-1915.0,2023-10-30,-1915.0,2023-10-30,1915.0
26015,0.0,224.3,2023-10-30,0.0,,224.3,2023-10-30,-224.3
26102,0.0,8547.61,2023-10-31,0.0,,8547.61,2023-10-31,-8547.61
25684,0.0,0.0,,-18000.0,2023-11-01,-18000.0,2023-11-01,18000.0
25689,0.0,0.0,,-2163.5,2023-11-01,-2163.5,2023-11-01,2163.5
26126,0.0,7053.18,2023-11-01,0.0,,7053.18,2023-11-01,-7053.18
26101,0.0,11615.46,2023-11-01,0.0,,11615.46,2023-11-01,-11615.46
25740,0.0,0.0,,-7053.2,2023-11-02,-7053.2,2023-11-02,7053.2
26207,0.0,8390.4,2023-11-02,0.0,,8390.4,2023-11-02,-8390.4
26173,0.0,734.16,2023-11-02,0.0,,734.16,2023-11-02,-734.16
26255,0.0,6659.88,2023-11-03,0.0,,6659.88,2023-11-03,-6659.88
25789,0.0,0.0,,-735.0,2023-11-03,-735.0,2023-11-03,735.0
25797,0.0,0.0,,-8390.4,2023-11-05,-8390.4,2023-11-05,8390.4
25855,0.0,0.0,,-6659.0,2023-11-06,-6659.0,2023-11-06,6659.0
26341,0.0,7105.62,2023-11-06,0.0,,7105.62,2023-11-06,-7105.62
26021,0.0,0.0,,-7106.2,2023-11-10,-7106.2,2023-11-10,7106.2
26477,0.0,5453.76,2023-11-10,0.0,,5453.76,2023-11-10,-5453.76
26629,0.0,7630.02,2023-11-15,0.0,,7630.02,2023-11-15,-7630.02
26158,0.0,0.0,,-5453.8,2023-11-15,-5453.8,2023-11-15,5453.8
26335,0.0,0.0,,-7630.0,2023-11-21,-7630.0,2023-11-21,7630.0
26866,0.0,7551.36,2023-11-21,0.0,,7551.36,2023-11-21,-7551.36
26438,0.0,0.0,,-7551.36,2023-11-24,-7551.36,2023-11-24,7551.36
26981,0.0,6129.48,2023-11-24,0.0,,6129.48,2023-11-24,-6129.48
27006,0.0,7944.66,2023-11-26,0.0,,7944.66,2023-11-26,-7944.66
26492,0.0,0.0,,-7950.0,2023-11-26,-7950.0,2023-11-26,7950.0
26502,0.0,0.0,,-1337.22,2023-11-27,-1337.22,2023-11-27,1337.22
27029,0.0,1337.22,2023-11-27,0.0,,1337.22,2023-11-27,-1337.22
26532,0.0,0.0,,-2000.0,2023-11-28,-2000.0,2023-11-28,2000.0
26533,0.0,0.0,,-4125.0,2023-11-28,-4125.0,2023-11-28,4125.0
27069,0.0,3801.9,2023-11-28,0.0,,3801.9,2023-11-28,-3801.9
27156,0.0,8337.96,2023-11-30,0.0,,8337.96,2023-11-30,-8337.96
26612,0.0,0.0,,-3802.0,2023-11-30,-3802.0,2023-11-30,3802.0
27222,0.0,7394.04,2023-12-03,0.0,,7394.04,2023-12-03,-7394.04
26697,0.0,0.0,,-7394.0,2023-12-03,-7394.0,2023-12-03,7394.0
27345,0.0,7866.0,2023-12-05,0.0,,7866.0,2023-12-05,-7866.0
26778,0.0,0.0,,-8337.9,2023-12-05,-8337.9,2023-12-05,8337.9
27409,0.0,8943.4598,2023-12-07,0.0,,8943.46,2023-12-07,-8943.46
26836,0.0,0.0,,-7866.0,2023-12-07,-7866.0,2023-12-07,7866.0
26889,0.0,0.0,,-5251.2,2023-12-08,-5251.2,2023-12-08,5251.2
27465,0.0,5251.2003,2023-12-08,0.0,,5251.2,2023-12-08,-5251.2
27509,0.0,6892.19,2023-12-10,0.0,,6892.19,2023-12-10,-6892.19
26911,0.0,0.0,,-8943.5,2023-12-10,-8943.5,2023-12-10,8943.5
27648,0.0,10338.29,2023-12-13,0.0,,10338.29,2023-12-13,-10338.29
27040,0.0,0.0,,-10338.4,2023-12-17,-10338.4,2023-12-17,10338.4
27017,0.0,0.0,,-6892.2,2023-12-17,-6892.2,2023-12-17,6892.2
27682,0.0,9052.85,2023-12-17,0.0,,9052.85,2023-12-17,-9052.85
27083,0.0,0.0,,-1422.21,2023-12-18,-1422.21,2023-12-18,1422.21
27753,0.0,1422.21,2023-12-18,0.0,,1422.21,2023-12-18,-1422.21
27973,0.0,12116.04,2023-12-20,0.0,,12116.04,2023-12-20,-12116.04
27174,0.0,0.0,,-9053.0,2023-12-20,-9053.0,2023-12-20,9053.0
27976,0.0,12307.46,2023-12-22,0.0,,12307.46,2023-12-22,-12307.46
27271,0.0,0.0,,-12116.2,2023-12-22,-12116.2,2023-12-22,12116.2
28039,0.0,15151.87,2023-12-26,0.0,,15151.87,2023-12-26,-15151.87
27310,0.0,0.0,,-15152.0,2023-12-26,-15152.0,2023-12-26,15152.0
27437,0.0,0.0,,-6892.2,2023-12-29,-6892.2,2023-12-29,6892.2
28175,0.0,6892.17,2023-12-29,0.0,,6892.17,2023-12-29,-6892.17
27525,0.0,0.0,,-12308.0,2024-01-02,-12308.0,2024-01-02,12308.0
28259,0.0,5962.27,2024-01-02,0.0,,5962.27,2024-01-02,-5962.27
27635,0.0,0.0,,-5962.27,2024-01-05,-5962.27,2024-01-05,5962.27
28383,0.0,6399.89,2024-01-05,0.0,,6399.89,2024-01-05,-6399.89
28588,0.0,6782.79,2024-01-11,0.0,,6782.79,2024-01-11,-6782.79
27858,0.0,0.0,,-11000.0,2024-01-14,-11000.0,2024-01-14,11000.0
27913,0.0,0.0,,-2182.7,2024-01-16,-2182.7,2024-01-16,2182.7
28723,0.0,3883.67,2024-01-16,0.0,,3883.67,2024-01-16,-3883.67
7330,0.0,-3883.67,2024-01-17,0.0,,-3883.67,2024-01-17,3883.67
28743,0.0,5469.93,2024-01-17,0.0,,5469.93,2024-01-17,-5469.93
28800,0.0,8204.97,2024-01-18,0.0,,8204.97,2024-01-18,-8204.97
28034,0.0,0.0,,-5470.0,2024-01-18,-5470.0,2024-01-18,5470.0
28172,0.0,0.0,,-8204.97,2024-01-24,-8204.97,2024-01-24,8204.97
28983,0.0,9166.79,2024-01-25,-5506.5,2024-02-23,3660.29,2024-01-25,-3660.29
28285,0.0,0.0,,-9170.0,2024-01-29,-9170.0,2024-01-29,9170.0
29149,0.0,9304.01,2024-01-30,0.0,,9304.01,2024-01-30,-9304.01
29146,0.0,9304.01,2024-01-30,0.0,,9304.01,2024-01-30,-9304.01
7412,0.0,-9304.01,2024-01-30,0.0,,-9304.01,2024-01-30,9304.01
28529,0.0,0.0,,-9304.0,2024-02-06,-9304.0,2024-02-06,9304.0
29359,0.0,11115.42,2024-02-06,0.0,,11115.42,2024-02-06,-11115.42
29468,0.0,8539.45,2024-02-09,0.0,,8539.45,2024-02-09,-8539.45
28673,0.0,0.0,,-8537.5,2024-02-09,-8537.5,2024-02-09,8537.5
29484,0.0,9791.16,2024-02-11,0.0,,9791.16,2024-02-11,-9791.16
28675,0.0,0.0,,-11116.0,2024-02-11,-11116.0,2024-02-11,11116.0
28761,0.0,0.0,,-9791.2,2024-02-14,-9791.2,2024-02-14,9791.2
29576,0.0,8122.2,2024-02-14,0.0,,8122.2,2024-02-14,-8122.2
28825,0.0,0.0,,-3921.99,2024-02-16,-3921.99,2024-02-16,3921.99
29645,0.0,3921.99,2024-02-16,0.0,,3921.99,2024-02-16,-3921.99
29759,0.0,8344.72,2024-02-21,0.0,,8344.72,2024-02-21,-8344.72
28948,0.0,0.0,,-8344.72,2024-02-21,-8344.72,2024-02-21,8344.72
29815,0.0,5506.37,2024-02-23,0.0,,5506.37,2024-02-23,-5506.37
7553,0.0,-13156.0,2024-02-26,0.0,,-13156.0,2024-02-26,13156.0
29903,0.0,13156.0,2024-02-26,0.0,,13156.0,2024-02-26,-13156.0
29895,0.0,12625.7,2024-02-26,0.0,,12625.7,2024-02-26,-12625.7
30062,0.0,4555.75,2024-03-01,0.0,,4555.75,2024-03-01,-4555.75
29185,0.0,0.0,,-4555.75,2024-03-01,-4555.75,2024-03-01,4555.75
30192,0.0,9792.34,2024-03-06,0.0,,9792.34,2024-03-06,-9792.34
29299,0.0,0.0,,-12625.7,2024-03-06,-12625.7,2024-03-06,12625.7
30388,0.0,9679.79,2024-03-13,0.0,,9679.79,2024-03-13,-9679.79
29463,0.0,0.0,,-9793.0,2024-03-14,-9793.0,2024-03-14,9793.0
29500,0.0,0.0,,-9680.0,2024-03-17,-9680.0,2024-03-17,9680.0
30481,0.0,9651.65,2024-03-17,0.0,,9651.65,2024-03-17,-9651.65
29597,0.0,0.0,,-9651.7,2024-03-22,-9651.7,2024-03-22,9651.7
30645,0.0,9117.02,2024-03-22,0.0,,9117.02,2024-03-22,-9117.02
29678,0.0,0.0,,-9117.0,2024-03-26,-9117.0,2024-03-26,9117.0
30753,0.0,10805.35,2024-03-26,0.0,,10805.35,2024-03-26,-10805.35
30855,0.0,7935.18,2024-03-29,0.0,,7935.18,2024-03-29,-7935.18
29753,0.0,0.0,,-10805.4,2024-03-29,-10805.4,2024-03-29,10805.4
29856,0.0,0.0,,-7935.2,2024-04-04,-7935.2,2024-04-04,7935.2
31011,0.0,9201.45,2024-04-04,0.0,,9201.45,2024-04-04,-9201.45
31098,0.0,9201.28,2024-04-07,0.0,,9201.28,2024-04-07,-9201.28
29940,0.0,0.0,,-9201.5,2024-04-08,-9201.5,2024-04-08,9201.5
31273,0.0,7917.75,2024-04-12,0.0,,7917.75,2024-04-12,-7917.75
30045,0.0,0.0,,-9201.5,2024-04-12,-9201.5,2024-04-12,9201.5
30066,0.0,0.0,,-7917.8,2024-04-14,-7917.8,2024-04-14,7917.8
31295,0.0,8673.16,2024-04-14,0.0,,8673.16,2024-04-14,-8673.16
31443,0.0,9064.85,2024-04-18,0.0,,9064.85,2024-04-18,-9064.85
30173,0.0,0.0,,-8673.2,2024-04-18,-8673.2,2024-04-18,8673.2
31528,0.0,8393.39,2024-04-22,0.0,,8393.39,2024-04-22,-8393.39
30258,0.0,0.0,,-9064.0,2024-04-22,-9064.0,2024-04-22,9064.0
30311,0.0,0.0,,-7400.0,2024-04-25,-7400.0,2024-04-25,7400.0
31616,0.0,7610.0,2024-04-25,0.0,,7610.0,2024-04-25,-7610.0
30312,0.0,0.0,,-1000.0,2024-04-25,-1000.0,2024-04-25,1000.0
31693,0.0,4924.13,2024-04-28,0.0,,4924.13,2024-04-28,-4924.13
30350,0.0,0.0,,-7610.0,2024-04-28,-7610.0,2024-04-28,7610.0
31820,0.0,4028.81,2024-05-02,0.0,,4028.81,2024-05-02,-4028.81
30453,0.0,0.0,,-4029.0,2024-05-02,-4029.0,2024-05-02,4029.0
31865,0.0,4028.81,2024-05-03,0.0,,4028.81,2024-05-03,-4028.81
30485,0.0,0.0,,-4029.0,2024-05-03,-4029.0,2024-05-03,4029.0
31892,0.0,503.61,2024-05-05,0.0,,503.61,2024-05-05,-503.61
30499,0.0,0.0,,-184.0,2024-05-05,-184.0,2024-05-05,184.0
30498,0.0,0.0,,-4924.2,2024-05-05,-4924.2,2024-05-05,4924.2
31893,0.0,7498.08,2024-05-05,0.0,,7498.08,2024-05-05,-7498.08
30591,0.0,0.0,,-8276.4,2024-05-10,-8276.4,2024-05-10,8276.4
32058,0.0,8276.46,2024-05-10,0.0,,8276.46,2024-05-10,-8276.46
32138,0.0,7890.21,2024-05-13,0.0,,7890.21,2024-05-13,-7890.21
30652,0.0,0.0,,-7498.2,2024-05-14,-7498.2,2024-05-14,7498.2
30768,0.0,0.0,,-7891.0,2024-05-20,-7891.0,2024-05-20,7891.0
32322,0.0,8276.46,2024-05-20,0.0,,8276.46,2024-05-20,-8276.46
32481,0.0,6952.23,2024-05-26,0.0,,6952.23,2024-05-26,-6952.23
32508,0.0,1048.34,2024-05-27,0.0,,1048.34,2024-05-27,-1048.34
30895,0.0,0.0,,-1048.34,2024-05-27,-1048.34,2024-05-27,1048.34
30894,0.0,0.0,,-8277.0,2024-05-27,-8277.0,2024-05-27,8277.0
32637,0.0,6897.02,2024-05-31,0.0,,6897.02,2024-05-31,-6897.02
30988,0.0,0.0,,-6952.3,2024-05-31,-6952.3,2024-05-31,6952.3
31029,0.0,0.0,,-6897.0,2024-06-03,-6897.0,2024-06-03,6897.0
32694,0.0,7255.67,2024-06-03,0.0,,7255.67,2024-06-03,-7255.67
31119,0.0,0.0,,-7256.0,2024-06-06,-7256.0,2024-06-06,7256.0
32856,0.0,7925.39,2024-06-06,0.0,,7925.39,2024-06-06,-7925.39
32922,0.0,8321.65,2024-06-09,0.0,,8321.65,2024-06-09,-8321.65
31165,0.0,0.0,,-8930.0,2024-06-09,-8930.0,2024-06-09,8930.0
32996,0.0,8638.67,2024-06-11,0.0,,8638.67,2024-06-11,-8638.67
31191,0.0,0.0,,-8320.0,2024-06-11,-8320.0,2024-06-11,8320.0
31200,0.0,0.0,,-237.76,2024-06-11,-237.76,2024-06-11,237.76
33028,0.0,237.76,2024-06-11,0.0,,237.76,2024-06-11,-237.76
33183,0.0,6261.05,2024-06-16,0.0,,6261.05,2024-06-16,-6261.05
31299,0.0,0.0,,-8650.0,2024-06-17,-8650.0,2024-06-17,8650.0
33241,0.0,9193.45,2024-06-18,0.0,,9193.45,2024-06-18,-9193.45
31349,0.0,0.0,,-6251.0,2024-06-18,-6251.0,2024-06-18,6251.0
31419,0.0,0.0,,-7194.0,2024-06-20,-7194.0,2024-06-20,7194.0
33305,0.0,8638.67,2024-06-20,0.0,,8638.67,2024-06-20,-8638.67
31408,0.0,0.0,,-2000.0,2024-06-20,-2000.0,2024-06-20,2000.0
33394,0.0,9299.12,2024-06-23,0.0,,9299.12,2024-06-23,-9299.12
31459,0.0,0.0,,-9300.0,2024-06-23,-9300.0,2024-06-23,9300.0
33585,0.0,8268.82,2024-06-26,0.0,,8268.82,2024-06-26,-8268.82
33640,0.0,4253.29,2024-06-28,0.0,,4253.29,2024-06-28,-4253.29
31631,0.0,0.0,,-8640.0,2024-06-28,-8640.0,2024-06-28,8640.0
31630,0.0,0.0,,-4253.3,2024-06-28,-4253.3,2024-06-28,4253.3
33681,0.0,8189.56,2024-06-30,0.0,,8189.56,2024-06-30,-8189.56
31656,0.0,0.0,,-8268.0,2024-06-30,-8268.0,2024-06-30,8268.0
33876,0.0,7555.53,2024-07-04,0.0,,7555.53,2024-07-04,-7555.53
31745,0.0,0.0,,-8190.0,2024-07-05,-8190.0,2024-07-05,8190.0
31771,0.0,0.0,,-7555.5,2024-07-07,-7555.5,2024-07-07,7555.5
33914,0.0,6657.33,2024-07-07,0.0,,6657.33,2024-07-07,-6657.33
34015,0.0,8929.27,2024-07-09,0.0,,8929.27,2024-07-09,-8929.27
31906,0.0,0.0,,-929.27,2024-07-10,-929.27,2024-07-10,929.27
31905,0.0,0.0,,-8000.0,2024-07-10,-8000.0,2024-07-10,8000.0
34130,0.0,6366.72,2024-07-11,0.0,,6366.72,2024-07-11,-6366.72
31922,0.0,0.0,,-6660.0,2024-07-11,-6660.0,2024-07-11,6660.0
34126,0.0,1637.91,2024-07-11,0.0,,1637.91,2024-07-11,-1637.91
34189,0.0,9272.7,2024-07-12,0.0,,9272.7,2024-07-12,-9272.7
31966,0.0,0.0,,-9272.6,2024-07-14,-9272.6,2024-07-14,9272.6
32049,0.0,0.0,,-8005.8,2024-07-17,-8005.8,2024-07-17,8005.8
34322,0.0,9510.46,2024-07-17,0.0,,9510.46,2024-07-17,-9510.46
34431,0.0,10435.09,2024-07-21,0.0,,10435.09,2024-07-21,-10435.09
32137,0.0,0.0,,-10440.0,2024-07-21,-10440.0,2024-07-21,10440.0
34518,0.0,8242.4,2024-07-23,0.0,,8242.4,2024-07-23,-8242.4
32190,0.0,0.0,,-9510.0,2024-07-23,-9510.0,2024-07-23,9510.0
32226,0.0,0.0,,-237.76,2024-07-24,-237.76,2024-07-24,237.76
34578,0.0,1500.0,2024-07-24,0.0,,1500.0,2024-07-24,-1500.0
32230,0.0,0.0,,-1500.0,2024-07-24,-1500.0,2024-07-24,1500.0
34576,0.0,237.76,2024-07-24,0.0,,237.76,2024-07-24,-237.76
34593,0.0,9484.04,2024-07-25,0.0,,9484.04,2024-07-25,-9484.04
32259,0.0,0.0,,-8242.5,2024-07-25,-8242.5,2024-07-25,8242.5
34654,0.0,10091.65,2024-07-28,0.0,,10091.65,2024-07-28,-10091.65
32293,0.0,0.0,,-9484.1,2024-07-28,-9484.1,2024-07-28,9484.1
32372,0.0,0.0,,-1091.5,2024-07-30,-1091.5,2024-07-30,1091.5
34747,0.0,10091.65,2024-07-30,0.0,,10091.65,2024-07-30,-10091.65
34852,0.0,9721.8,2024-08-01,0.0,,9721.8,2024-08-01,-9721.8
32426,0.0,0.0,,-10010.0,2024-08-01,-10010.0,2024-08-01,10010.0
32458,0.0,0.0,,-9000.15,2024-08-02,-9000.15,2024-08-02,9000.15
34930,0.0,7291.36,2024-08-04,0.0,,7291.36,2024-08-04,-7291.36
32477,0.0,0.0,,-9721.5,2024-08-04,-9721.5,2024-08-04,9721.5
32538,0.0,0.0,,-13447.0,2024-08-06,-13447.0,2024-08-06,13447.0
35048,0.0,13446.73,2024-08-06,0.0,,13446.73,2024-08-06,-13446.73
35148,0.0,4015.54,2024-08-09,0.0,,4015.54,2024-08-09,-4015.54
32582,0.0,0.0,,-7291.4,2024-08-09,-7291.4,2024-08-09,7291.4
35180,0.0,6657.33,2024-08-11,0.0,,6657.33,2024-08-11,-6657.33
32670,0.0,0.0,,-4016.0,2024-08-11,-4016.0,2024-08-11,4016.0
35292,0.0,237.76,2024-08-14,0.0,,237.76,2024-08-14,-237.76
32722,0.0,0.0,,-237.76,2024-08-14,-237.76,2024-08-14,237.76
35339,0.0,8797.18,2024-08-15,0.0,,8797.18,2024-08-15,-8797.18
32765,0.0,0.0,,-6657.5,2024-08-16,-6657.5,2024-08-16,6657.5
35373,0.0,9219.86,2024-08-18,0.0,,9219.86,2024-08-18,-9219.86
32803,0.0,0.0,,-8800.0,2024-08-18,-8800.0,2024-08-18,8800.0
32875,0.0,0.0,,-9217.04,2024-08-22,-9217.04,2024-08-22,9217.04
35478,0.0,7872.56,2024-08-22,0.0,,7872.56,2024-08-22,-7872.56
32935,0.0,0.0,,-7870.0,2024-08-25,-7870.0,2024-08-25,7870.0
35566,0.0,8638.67,2024-08-25,0.0,,8638.67,2024-08-25,-8638.67
35689,0.0,237.76,2024-08-28,0.0,,237.76,2024-08-28,-237.76
35727,0.0,5891.21,2024-08-28,0.0,,5891.21,2024-08-28,-5891.21
35723,0.0,501.94,2024-08-28,0.0,,501.94,2024-08-28,-501.94
32999,0.0,0.0,,-237.76,2024-08-28,-237.76,2024-08-28,237.76
33018,0.0,0.0,,-501.94,2024-08-28,-501.94,2024-08-28,501.94
35784,0.0,3804.18,2024-08-29,0.0,,3804.18,2024-08-29,-3804.18
33039,0.0,0.0,,-8638.6,2024-08-29,-8638.6,2024-08-29,8638.6
35798,0.0,2377.63,2024-08-30,0.0,,2377.63,2024-08-30,-2377.63
33076,0.0,0.0,,-9193.5,2024-09-01,-9193.5,2024-09-01,9193.5
33058,0.0,0.0,,-2380.0,2024-09-01,-2380.0,2024-09-01,2380.0
33057,0.0,0.0,,-3804.0,2024-09-01,-3804.0,2024-09-01,3804.0
35822,0.0,9193.45,2024-09-01,0.0,,9193.45,2024-09-01,-9193.45
35929,0.0,9219.86,2024-09-03,0.0,,9219.86,2024-09-03,-9219.86
33140,0.0,0.0,,-5891.1,2024-09-03,-5891.1,2024-09-03,5891.1
33199,0.0,0.0,,-9220.0,2024-09-06,-9220.0,2024-09-06,9220.0
36019,0.0,7212.1,2024-09-06,0.0,,7212.1,2024-09-06,-7212.1
36215,0.0,7373.75,2024-09-12,0.0,,7373.75,2024-09-12,-7373.75
33344,0.0,0.0,,-7212.1,2024-09-12,-7212.1,2024-09-12,7212.1
36287,0.0,9099.51,2024-09-15,0.0,,9099.51,2024-09-15,-9099.51
33424,0.0,0.0,,-9100.0,2024-09-15,-9100.0,2024-09-15,9100.0
33517,0.0,0.0,,-7373.0,2024-09-19,-7373.0,2024-09-19,7373.0
36443,0.0,10276.2,2024-09-19,0.0,,10276.2,2024-09-19,-10276.2
33555,0.0,0.0,,-400.0,2024-09-22,-400.0,2024-09-22,400.0
36534,0.0,10668.41,2024-09-22,0.0,,10668.41,2024-09-22,-10668.41
33554,0.0,0.0,,-10278.0,2024-09-22,-10278.0,2024-09-22,10278.0
33607,0.0,0.0,,-10269.0,2024-09-24,-10269.0,2024-09-24,10269.0
36608,0.0,8707.26,2024-09-24,0.0,,8707.26,2024-09-24,-8707.26
36736,0.0,7818.29,2024-09-26,0.0,,7818.29,2024-09-26,-7818.29
33684,0.0,0.0,,-8707.3,2024-09-27,-8707.3,2024-09-27,8707.3
33785,0.0,0.0,,-10276.2,2024-10-01,-10276.2,2024-10-01,10276.2
36887,0.0,10276.2,2024-10-01,0.0,,10276.2,2024-10-01,-10276.2
10658,0.0,-6940.58,2024-10-03,0.0,,-6940.58,2024-10-03,6940.58
36967,0.0,6940.58,2024-10-03,0.0,,6940.58,2024-10-03,-6940.58
33856,0.0,0.0,,-7819.0,2024-10-03,-7819.0,2024-10-03,7819.0
37036,0.0,8453.31,2024-10-03,0.0,,8453.31,2024-10-03,-8453.31
37035,0.0,8899.71,2024-10-06,0.0,,8899.71,2024-10-06,-8899.71
33889,0.0,0.0,,-8900.0,2024-10-06,-8900.0,2024-10-06,8900.0
37218,0.0,8903.67,2024-10-10,0.0,,8903.67,2024-10-10,-8903.67
37281,0.0,6638.25,2024-10-13,0.0,,6638.25,2024-10-13,-6638.25
34043,0.0,0.0,,-5100.0,2024-10-13,-5100.0,2024-10-13,5100.0
34071,0.0,0.0,,-10257.0,2024-10-14,-10257.0,2024-10-14,10257.0
34072,0.0,0.0,,-2000.0,2024-10-14,-2000.0,2024-10-14,2000.0
37372,0.0,9667.58,2024-10-16,0.0,,9667.58,2024-10-16,-9667.58
34121,0.0,0.0,,-6640.0,2024-10-17,-6640.0,2024-10-17,6640.0
37528,0.0,10168.08,2024-10-22,0.0,,10168.08,2024-10-22,-10168.08
34243,0.0,0.0,,-9670.0,2024-10-22,-9670.0,2024-10-22,9670.0
37578,0.0,9167.08,2024-10-23,0.0,,9167.08,2024-10-23,-9167.08
34280,0.0,0.0,,-10170.0,2024-10-24,-10170.0,2024-10-24,10170.0
37635,0.0,9167.09,2024-10-24,0.0,,9167.09,2024-10-24,-9167.09
34311,0.0,0.0,,-9167.5,2024-10-25,-9167.5,2024-10-25,9167.5
34365,0.0,0.0,,-9562.0,2024-10-27,-9562.0,2024-10-27,9562.0
37687,0.0,9562.2,2024-10-27,0.0,,9562.2,2024-10-27,-9562.2
34433,0.0,0.0,,-9168.0,2024-10-31,-9168.0,2024-10-31,9168.0
37825,0.0,8771.96,2024-10-31,0.0,,8771.96,2024-10-31,-8771.96
34517,0.0,0.0,,-10379.0,2024-11-04,-10379.0,2024-11-04,10379.0
37947,0.0,10378.83,2024-11-04,0.0,,10378.83,2024-11-04,-10378.83
38030,0.0,9878.33,2024-11-05,0.0,,9878.33,2024-11-05,-9878.33
34597,0.0,0.0,,-9000.0,2024-11-06,-9000.0,2024-11-06,9000.0
34652,0.0,0.0,,-9115.2,2024-11-08,-9115.2,2024-11-08,9115.2
38126,0.0,9115.18,2024-11-08,0.0,,9115.18,2024-11-08,-9115.18
34752,0.0,0.0,,-11270.0,2024-11-14,-11270.0,2024-11-14,11270.0
38284,0.0,11274.08,2024-11-14,0.0,,11274.08,2024-11-14,-11274.08
38366,0.0,9728.25,2024-11-17,0.0,,9728.25,2024-11-17,-9728.25
34832,0.0,0.0,,-10370.0,2024-11-20,-10370.0,2024-11-20,10370.0
38497,0.0,9621.64,2024-11-21,0.0,,9621.64,2024-11-21,-9621.64
34901,0.0,0.0,,-9212.2,2024-11-22,-9212.2,2024-11-22,9212.2
34978,0.0,0.0,,-9550.0,2024-11-27,-9550.0,2024-11-27,9550.0
38641,0.0,9728.25,2024-11-27,0.0,,9728.25,2024-11-27,-9728.25
38771,0.0,10554.46,2024-12-01,0.0,,10554.46,2024-12-01,-10554.46
35060,0.0,0.0,,-9600.31,2024-12-02,-9600.31,2024-12-02,9600.31
35131,0.0,0.0,,-9500.0,2024-12-05,-9500.0,2024-12-05,9500.0
38864,0.0,15281.91,2024-12-05,0.0,,15281.91,2024-12-05,-15281.91
11407,0.0,-8740.0,2024-12-05,0.0,,-8740.0,2024-12-05,8740.0
35167,0.0,0.0,,-7600.0,2024-12-08,-7600.0,2024-12-08,7600.0
38905,0.0,24426.51,2024-12-08,0.0,,24426.51,2024-12-08,-24426.51
11424,0.0,-12075.0,2024-12-08,0.0,,-12075.0,2024-12-08,12075.0
11481,0.0,-12420.0,2024-12-13,0.0,,-12420.0,2024-12-13,12420.0
11480,0.0,-20155.37,2024-12-13,0.0,,-20155.37,2024-12-13,20155.37
39043,0.0,20155.37,2024-12-13,0.0,,20155.37,2024-12-13,-20155.37
39070,0.0,21876.13,2024-12-13,0.0,,21876.13,2024-12-13,-21876.13
39092,0.0,25648.06,2024-12-16,0.0,,25648.06,2024-12-16,-25648.06
11502,0.0,-15525.0,2024-12-16,0.0,,-15525.0,2024-12-16,15525.0
35388,0.0,0.0,,-20250.0,2024-12-16,-20250.0,2024-12-16,20250.0
39219,0.0,24184.01,2024-12-19,0.0,,24184.01,2024-12-19,-24184.01
11535,0.0,-14490.0,2024-12-19,0.0,,-14490.0,2024-12-19,14490.0
