"ACCOUNT:","WO0001 - L3 CASH AND CARRY"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","88768.73"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","0.00"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","CURRENT"
"EXCLUDE:","ALLOCATION DETAIL"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"111","07","00041312","Payment","23/09/2025","","TRANSF | STAT 118","","L3 CASH AND CARRY","-21236.00","43576.78"
"112","07","00046660","Invoice","25/09/2025","","DN#20275","","L3 CASH AND CARRY","7844.75","51421.53"
"113","07","00046661","Invoice","25/09/2025","","DN#20275-EMPTY","","L3 CASH AND CARRY","14835.00","66256.53"
"114","07","00013550","Crd Note","26/09/2025","","DN#20275-EMPTY","","L3 CASH AND CARRY","-14145.00","52111.53"
"115","08","00041563","Payment","02/10/2025","","TRANSF | STAT 119","","L3 CASH AND CARRY","-7845.00","44266.53"
"116","08","00013640","Crd Note","04/10/2025","","DN#20291-EMPTY","","L3 CASH AND CARRY","-12477.50","31789.03"
"117","08","00046878","Invoice","04/10/2025","","DN#20291","","L3 CASH AND CARRY","5921.02","37710.05"
"118","08","00046879","Invoice","04/10/2025","","DN#20291-EMPTY","","L3 CASH AND CARRY","12420.00","50130.05"
"119","08","00013670","Crd Note","13/10/2025","","DN#20184- EMPTY","","L3 CASH AND CARRY","-16847.50","33282.55"
"120","08","00047040","Invoice","13/10/2025","","DN#20184","","L3 CASH AND CARRY","8494.33","41776.88"
"121","08","00047041","Invoice","13/10/2025","","DN#20184- EMPTY","","L3 CASH AND CARRY","16847.50","58624.38"
"122","08","00041648","Payment","14/10/2025","","CASH | T2000228","","L3 CASH AND CARRY","-910.00","57714.38"
"123","08","00047092","Invoice","14/10/2025","","","00012540","L3 CASH AND CARRY","910.00","58624.38"
"124","08","00041763","Payment","17/10/2025","","CASH | T2000230","","L3 CASH AND CARRY","-0.81","58623.57"
"125","08","00041876","Payment","18/10/2025","","TRANSF | STAT 119","","L3 CASH AND CARRY","-8494.33","50129.24"
"126","08","00047205","Invoice","20/10/2025","","DN-20200","","L3 CASH AND CARRY","9793.46","59922.70"
